query_image,question,options,answer,template_image,mask
GoodsAD/drink_bottle/test/good/009_005.jpg,What kind of product is in the image?,"A: Plastic container
B: Glass bottle
C: Cardboard carton
D: Aluminum can",A,GoodsAD/drink_bottle/train/good/033_002.jpg,
GoodsAD/drink_bottle/test/good/009_005.jpg,What is the main color theme on the label?,"A: Yellow and orange
B: Green and white
C: Red and blue
D: Black and gray",B,GoodsAD/drink_bottle/train/good/033_002.jpg,
GoodsAD/drink_bottle/test/good/009_005.jpg,What is the purpose of this product?,"A: Cleaning solution
B: Cooking oil
C: Fruit juice drink
D: Bottled water",C,GoodsAD/drink_bottle/train/good/033_002.jpg,
GoodsAD/drink_bottle/test/good/009_007.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/023_000.jpg,
GoodsAD/drink_bottle/test/good/009_007.jpg,What kind of product is in the image?,"A: Drink bottle
B: Soda bottle
C: Milk carton
D: Water bottle",A,GoodsAD/drink_bottle/train/good/023_000.jpg,
GoodsAD/drink_bottle/test/good/009_007.jpg,What is the color of the label on the bottle?,"A: Red
B: Blue
C: Yellow
D: Green",D,GoodsAD/drink_bottle/train/good/023_000.jpg,
GoodsAD/drink_bottle/test/good/010_001.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/023_004.jpg,
GoodsAD/drink_bottle/test/good/010_001.jpg,What kind of product is in the image?,"A: Water
B: Juice
C: Milk tea
D: Soda",C,GoodsAD/drink_bottle/train/good/023_004.jpg,
GoodsAD/drink_bottle/test/good/010_001.jpg,What is the relative position of the label on the bottle?,"A: Covering the entire bottle
B: Only on the front
C: Wrapped around the bottle
D: On the top",B,GoodsAD/drink_bottle/train/good/023_004.jpg,
GoodsAD/drink_bottle/test/good/010_003.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/010_000.jpg,
GoodsAD/drink_bottle/test/good/010_003.jpg,What is the main component or element of the object?,"A: Bottle cap
B: Bottle label
C: Bottle body
D: Bottle material",C,GoodsAD/drink_bottle/train/good/010_000.jpg,
GoodsAD/drink_bottle/test/good/010_003.jpg,Where is the bottle positioned in the image?,"A: On the left side
B: In the center
C: On the right side
D: At the top",B,GoodsAD/drink_bottle/train/good/010_000.jpg,
GoodsAD/drink_bottle/test/good/010_005.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/013_002.jpg,
GoodsAD/drink_bottle/test/good/010_005.jpg,What kind of product is in the image?,"A: Juice
B: Soda
C: Water
D: Milk tea",D,GoodsAD/drink_bottle/train/good/013_002.jpg,
GoodsAD/drink_bottle/test/good/010_005.jpg,Where is the tea leaf graphic located on the bottle?,"A: On the cap
B: On the bottom
C: On the side
D: On the front",D,GoodsAD/drink_bottle/train/good/013_002.jpg,
GoodsAD/drink_bottle/test/good/010_007.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/038_002.jpg,
GoodsAD/drink_bottle/test/good/010_007.jpg,What kind of product is in the image?,"A: Juice
B: Water bottle
C: Soft drink
D: Milk tea",D,GoodsAD/drink_bottle/train/good/038_002.jpg,
GoodsAD/drink_bottle/test/good/010_007.jpg,Where is the product branding located on the object?,"A: Top
B: Bottom
C: Left side
D: Front",D,GoodsAD/drink_bottle/train/good/038_002.jpg,
GoodsAD/drink_bottle/test/good/010_020.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/010_003.jpg,
GoodsAD/drink_bottle/test/good/010_020.jpg,What kind of product is in the image?,"A: Cardboard carton
B: Glass bottle
C: Aluminum can
D: Plastic bottle",D,GoodsAD/drink_bottle/train/good/010_003.jpg,
GoodsAD/drink_bottle/test/good/010_020.jpg,What is the approximate volume of the bottle?,"A: 250 ml
B: 350 ml
C: 450 ml
D: 550 ml",C,GoodsAD/drink_bottle/train/good/010_003.jpg,
GoodsAD/drink_bottle/test/good/010_020.jpg,What is the overall condition of the bottle?,"A: Slightly worn but usable
B: Unclear due to lighting conditions
C: New and in perfect condition
D: Damaged and defective",C,GoodsAD/drink_bottle/train/good/010_003.jpg,
GoodsAD/drink_bottle/test/good/010_021.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/086_017.jpg,
GoodsAD/drink_bottle/test/good/010_021.jpg,What kind of product is in the image?,"A: Shampoo bottle
B: Milk carton
C: Soda bottle
D: Drink bottle",D,GoodsAD/drink_bottle/train/good/086_017.jpg,
GoodsAD/drink_bottle/test/good/010_021.jpg,What is the relative position of the Chinese and English text on the label?,"A: Chinese text is larger and more prominent
B: English text is larger and more prominent
C: Chinese and English text are equally sized
D: There is no English text on the label",C,GoodsAD/drink_bottle/train/good/086_017.jpg,
GoodsAD/drink_bottle/test/good/011_001.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/011_002.jpg,
GoodsAD/drink_bottle/test/good/011_001.jpg,What kind of product is in the image?,"A: Alcoholic beverage
B: Soft drink
C: Water
D: Juice",B,GoodsAD/drink_bottle/train/good/011_002.jpg,
GoodsAD/drink_bottle/test/good/011_001.jpg,What is the predominant color of the label?,"A: Red
B: Blue
C: Green
D: Purple",D,GoodsAD/drink_bottle/train/good/011_002.jpg,
GoodsAD/drink_bottle/test/good/011_001.jpg,What is the likely flavor or taste of the beverage based on the label information?,"A: Apple
B: Lemon
C: Grape
D: Orange",C,GoodsAD/drink_bottle/train/good/011_002.jpg,
GoodsAD/drink_bottle/test/good/011_003.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/011_004.jpg,
GoodsAD/drink_bottle/test/good/011_003.jpg,What kind of product is in the image?,"A: Shampoo
B: Alcoholic beverage
C: Soft drink
D: Cooking oil",C,GoodsAD/drink_bottle/train/good/011_004.jpg,
GoodsAD/drink_bottle/test/good/011_003.jpg,What is the primary color of the label?,"A: Red
B: Blue
C: White
D: Green",C,GoodsAD/drink_bottle/train/good/011_004.jpg,
GoodsAD/drink_bottle/test/good/011_003.jpg,What does the label suggest about the flavor of the drink?,"A: Lemon
B: Apple
C: Orange
D: Grape",D,GoodsAD/drink_bottle/train/good/011_004.jpg,
GoodsAD/drink_bottle/test/good/011_005.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/038_000.jpg,
GoodsAD/drink_bottle/test/good/011_005.jpg,What kind of product is in the image?,"A: Milk
B: Juice
C: Soft drink
D: Wine",C,GoodsAD/drink_bottle/train/good/038_000.jpg,
GoodsAD/drink_bottle/test/good/011_005.jpg,What are the main elements or subcomponents of the object?,"A: Bottle, cap
B: Label, cap
C: Bottle, label
D: Bottle, label, cap",D,GoodsAD/drink_bottle/train/good/038_000.jpg,
GoodsAD/drink_bottle/test/good/011_005.jpg,What is the primary color of the label?,"A: White
B: Green
C: Blue
D: Red",A,GoodsAD/drink_bottle/train/good/038_000.jpg,
GoodsAD/drink_bottle/test/good/011_005.jpg,What does the label suggest about the flavor of the drink?,"A: Grape
B: Apple
C: Orange
D: Lemon",A,GoodsAD/drink_bottle/train/good/038_000.jpg,
GoodsAD/drink_bottle/test/good/011_007.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/011_006.jpg,
GoodsAD/drink_bottle/test/good/011_007.jpg,What kind of product is in the image?,"A: Beverage bottle
B: Soda bottle
C: Wine bottle
D: Shampoo bottle",A,GoodsAD/drink_bottle/train/good/011_006.jpg,
GoodsAD/drink_bottle/test/good/011_007.jpg,What is the material of the bottle?,"A: Plastic
B: Metal
C: Glass
D: Ceramic",A,GoodsAD/drink_bottle/train/good/011_006.jpg,
GoodsAD/drink_bottle/test/good/011_007.jpg,What is the primary color of the label?,"A: White
B: Green
C: Red
D: Blue",A,GoodsAD/drink_bottle/train/good/011_006.jpg,
GoodsAD/drink_bottle/test/good/011_007.jpg,What is the likely flavor of the beverage?,"A: Lemon
B: Orange
C: Cola
D: Grape",D,GoodsAD/drink_bottle/train/good/011_006.jpg,
GoodsAD/drink_bottle/test/good/012_001.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/020_006.jpg,
GoodsAD/drink_bottle/test/good/012_001.jpg,What kind of product is in the image?,"A: Shampoo bottle
B: Milk carton
C: Cooking oil container
D: Soft drink bottle",D,GoodsAD/drink_bottle/train/good/020_006.jpg,
GoodsAD/drink_bottle/test/good/012_001.jpg,What is the layout or arrangement of the elements on the bottle?,"A: The text is on the top and the logo is on the bottom.
B: The text and logo are positioned randomly.
C: The text and logo are centered and evenly spaced.
D: There is no text or logo visible.",C,GoodsAD/drink_bottle/train/good/020_006.jpg,
GoodsAD/drink_bottle/test/good/012_001.jpg,What is the purpose or function of this product?,"A: To store and dispense a liquid beverage.
B: To hold personal care products.
C: To package and sell cooking ingredients.
D: To display advertisements.",A,GoodsAD/drink_bottle/train/good/020_006.jpg,
GoodsAD/drink_bottle/test/good/012_003.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/022_006.jpg,
GoodsAD/drink_bottle/test/good/012_003.jpg,What kind of product is in the image?,"A: Cleaning solution
B: Milk carton
C: Soft drink bottle
D: Shampoo bottle",C,GoodsAD/drink_bottle/train/good/022_006.jpg,
GoodsAD/drink_bottle/test/good/012_003.jpg,What is the color of the bottle?,"A: Blue
B: Green
C: Red
D: White",D,GoodsAD/drink_bottle/train/good/022_006.jpg,
GoodsAD/drink_bottle/test/good/012_003.jpg,What is the purpose or function of the object shown?,"A: To display advertising.
B: To store a liquid beverage.
C: To package a cosmetic product.
D: To hold cleaning supplies.",B,GoodsAD/drink_bottle/train/good/022_006.jpg,
GoodsAD/drink_bottle/test/good/012_005.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/012_004.jpg,
GoodsAD/drink_bottle/test/good/012_005.jpg,What is the layout or arrangement of the elements on the bottle?,"A: The text and logo are centered on the bottle.
B: The text and logo are positioned randomly on the bottle.
C: The text and logo are placed on the top and bottom of the bottle.
D: The text and logo are placed on the left and right sides of the bottle.",A,GoodsAD/drink_bottle/train/good/012_004.jpg,
GoodsAD/drink_bottle/test/good/012_005.jpg,What additional information can be provided about the bottle?,"A: The bottle contains a carbonated beverage.
B: The bottle is made of glass.
C: The bottle is refillable.
D: The bottle is a standard size for the brand.",D,GoodsAD/drink_bottle/train/good/012_004.jpg,
GoodsAD/drink_bottle/test/good/012_007.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/035_008.jpg,
GoodsAD/drink_bottle/test/good/012_007.jpg,What is the layout or arrangement of the elements on the bottle?,"A: The text and barcode are randomly placed.
B: The text and barcode are centered on the bottle.
C: The text and barcode are positioned at the top and bottom of the bottle.
D: The text and barcode are evenly spaced around the bottle.",C,GoodsAD/drink_bottle/train/good/035_008.jpg,
GoodsAD/drink_bottle/test/good/012_007.jpg,What is the purpose or function of this bottle?,"A: It is a decorative bottle.
B: It is a refillable bottle.
C: It is a single-use disposable bottle.
D: It is a reusable water bottle.",D,GoodsAD/drink_bottle/train/good/035_008.jpg,
GoodsAD/drink_bottle/test/good/013_001.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/022_000.jpg,
GoodsAD/drink_bottle/test/good/013_001.jpg,What kind of product is in the image?,"A: Soft drink
B: Milk
C: Juice
D: Bottled water",A,GoodsAD/drink_bottle/train/good/022_000.jpg,
GoodsAD/drink_bottle/test/good/013_001.jpg,What is the color of the liquid inside the bottle?,"A: Clear
B: Green
C: Brown
D: Red",B,GoodsAD/drink_bottle/train/good/022_000.jpg,
GoodsAD/drink_bottle/test/good/013_001.jpg,What is the likely flavor of the drink based on the label?,"A: Apple
B: Grape
C: Water chestnut
D: Lemon",C,GoodsAD/drink_bottle/train/good/022_000.jpg,
GoodsAD/drink_bottle/test/good/013_005.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_005.jpg,What kind of product is in the image?,"A: Cleaning solution
B: Soft drink
C: Alcoholic beverage
D: Cooking oil",B,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_005.jpg,What is the main component or element of the product?,"A: The liquid inside
B: The bottle
C: The cap
D: The label",A,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_005.jpg,Where is the water chestnut flavor mentioned on the label?,"A: In the ingredients list
B: In the brand name
C: On the front of the label
D: In the product description",C,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_005.jpg,What is the purpose or intended use of this product?,"A: Alcoholic beverage
B: Flavored drinking water
C: Cooking ingredient
D: Cleaning agent",B,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_007.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_007.jpg,What kind of product is in the image?,"A: Shampoo
B: Alcoholic beverage
C: Cooking oil
D: Soft drink",D,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_007.jpg,What is the main component or element of the product?,"A: The cap
B: The liquid inside
C: The label
D: The bottle",B,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_007.jpg,Where is the water chestnut flavor mentioned on the label?,"A: Both in the text and imagery
B: Neither in the text nor imagery
C: In the text
D: In the imagery",A,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/013_007.jpg,What is the purpose or intended use of this product?,"A: Personal care
B: Cooking ingredient
C: Cleaning solution
D: Beverage",D,GoodsAD/drink_bottle/train/good/013_004.jpg,
GoodsAD/drink_bottle/test/good/014_001.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/036_000.jpg,
GoodsAD/drink_bottle/test/good/014_001.jpg,What kind of product is in the image?,"A: Water bottle
B: Soft drink bottle
C: Juice bottle
D: Milk bottle",B,GoodsAD/drink_bottle/train/good/036_000.jpg,
GoodsAD/drink_bottle/test/good/014_001.jpg,What is the material of the bottle?,"A: Metal
B: Plastic
C: Ceramic
D: Glass",B,GoodsAD/drink_bottle/train/good/036_000.jpg,
GoodsAD/drink_bottle/test/good/014_001.jpg,What color is the bottle?,"A: Red
B: Blue
C: Green
D: Yellow",C,GoodsAD/drink_bottle/train/good/036_000.jpg,
GoodsAD/drink_bottle/test/good/014_001.jpg,What is the color of the cap?,"A: Green
B: Blue
C: Yellow
D: Red",C,GoodsAD/drink_bottle/train/good/036_000.jpg,
GoodsAD/drink_bottle/test/good/014_003.jpg,Is there any defect in the object?,"A: No.
B: Yes.",A,GoodsAD/drink_bottle/train/good/022_004.jpg,
GoodsAD/drink_bottle/test/good/014_003.jpg,What kind of product is in the image?,"A: Shampoo bottle
B: Milk carton
C: Soft drink bottle
D: Cooking oil container",C,GoodsAD/drink_bottle/train/good/022_004.jpg,
GoodsAD/drink_bottle/test/good/014_003.jpg,What is the layout or arrangement of the subcomponents of the bottle?,"A: The bottle has an hourglass shape with a flip-top cap on the side.
B: The bottle has a cylindrical shape with a screw-on cap on top.
C: The bottle has a rectangular shape with a pump dispenser on top.
D: The bottle has a square shape with a trigger sprayer on the top.",B,GoodsAD/drink_bottle/train/good/022_004.jpg,
GoodsAD/drink_bottle/test/good/014_003.jpg,What is the color of the bottle?,"A: Green
B: Yellow
C: Red
D: Blue",A,GoodsAD/drink_bottle/train/good/022_004.jpg,
GoodsAD/drink_bottle/test/good/014_003.jpg,What is the purpose or intended use of this product?,"A: To store and dispense cleaning solution
B: To package and distribute personal care products
C: To contain and serve alcoholic beverages
D: To hold and dispense non-alcoholic beverages",D,GoodsAD/drink_bottle/train/good/022_004.jpg,
GoodsAD/drink_bottle/test/good/014_005.jpg,Is there any defect in the object?,"A: Yes.
B: No.",B,GoodsAD/drink_bottle/train/good/022_002.jpg,
